time,temperature
1883.1666666666667,3.6307692307692307
1883.25,3.687692307692308
1883.3333333333333,3.7446153846153845
1883.4166666666667,3.8015384615384615
1883.5,3.8584615384615386
1883.5833333333333,3.9153846153846157
1883.6666666666667,3.9723076923076923
1883.75,4.02923076923077
1883.8333333333333,4.086153846153846
1883.9166666666667,4.143076923076923
1884.0,4.2
1884.0,4.192857142857143
1884.0833333333333,4.185714285714286
1884.1666666666667,4.178571428571429
1884.25,4.171428571428572
1884.3333333333333,4.164285714285715
1884.4166666666667,4.1571428571428575
1884.5,4.15
1884.5833333333333,4.142857142857142
1884.6666666666667,4.135714285714285
1884.75,4.128571428571428
1884.8333333333333,4.121428571428571
1884.9166666666667,4.114285714285714
1885.0,4.107142857142857
1885.0,4.1
1885.0833333333333,4.09
1885.1666666666667,4.08
1885.25,4.069999999999999
1885.3333333333333,4.06
1885.4166666666667,4.05
1885.5,4.04
1885.5833333333333,4.03
1885.6666666666667,4.02
1885.75,4.01
1885.8333333333333,4.0
1885.9166666666667,3.99
1886.0,3.98
1886.0,3.97
1886.0833333333333,3.8858333333333337
1886.1666666666667,3.8016666666666667
1886.25,3.7175000000000002
1886.3333333333333,3.6333333333333333
1886.4166666666667,3.549166666666667
1886.5,3.465
1886.5833333333333,3.3808333333333334
1886.6666666666667,3.296666666666667
1886.75,3.2125
1886.8333333333333,3.1283333333333334
1886.9166666666667,3.0441666666666665
1887.0,2.96
1887.0,2.98
1887.0833333333333,3.0
1887.1666666666667,3.02
1887.25,3.04
1887.3333333333333,3.06
1887.4166666666667,3.08
1887.5,3.1
1887.5833333333333,3.12
1887.6666666666667,3.14
1887.75,3.16
1887.8333333333333,3.18
1887.9166666666667,3.2
1888.0,3.22
1888.0,3.24
1888.0833333333333,3.223076923076923
1888.1666666666667,3.206153846153846
1888.25,3.1892307692307695
1888.3333333333333,3.1723076923076925
1888.4166666666667,3.1553846153846155
1888.5,3.1384615384615384
1888.5833333333333,3.121538461538462
1888.6666666666667,3.1046153846153848
1888.75,3.0876923076923077
1888.8333333333333,3.0707692307692307
1888.9166666666667,3.053846153846154
1889.0,3.036923076923077
1889.0,3.02
1889.0833333333333,3.03
1889.1666666666667,3.04
1889.25,3.05
1889.3333333333333,3.06
1889.4166666666667,3.07
1889.5,3.08
1889.5833333333333,3.09
1889.6666666666667,3.1
1889.75,3.11
1889.8333333333333,3.12
1889.9166666666667,3.13
1890.0,3.14
1890.0,3.15
1890.0833333333333,3.1576923076923076
1890.1666666666667,3.1653846153846152
1890.25,3.173076923076923
1890.3333333333333,3.1807692307692306
1890.4166666666667,3.1884615384615382
1890.5,3.196153846153846
1890.5833333333333,3.203846153846154
1890.6666666666667,3.2115384615384617
1890.75,3.2192307692307693
1890.8333333333333,3.226923076923077
1890.9166666666667,3.2346153846153847
1891.0,3.2423076923076923
1891.0,3.25
1891.0833333333333,3.3030769230769232
1891.1666666666667,3.356153846153846
1891.25,3.4092307692307693
1891.3333333333333,3.462307692307692
1891.4166666666667,3.5153846153846153
1891.5,3.5684615384615386
1891.5833333333333,3.6215384615384614
1891.6666666666667,3.6746153846153846
1891.75,3.7276923076923074
1891.8333333333333,3.7807692307692307
1891.9166666666667,3.833846153846154
1892.0,3.8869230769230767
1892.0,3.94
1892.0833333333333,3.9675
1892.1666666666667,3.995
1892.25,4.0225
1892.3333333333333,4.05
1892.4166666666667,4.0775
1892.5,4.1049999999999995
1892.5833333333333,4.132499999999999
1892.6666666666667,4.16
1892.75,4.1875
1892.8333333333333,4.215
1892.9166666666667,4.2425
1893.0,4.27
1893.0,4.25076923076923
1893.0833333333333,4.231538461538461
1893.1666666666667,4.212307692307692
1893.25,4.193076923076923
1893.3333333333333,4.173846153846154
1893.4166666666667,4.154615384615385
1893.5,4.1353846153846145
1893.5833333333333,4.116153846153845
1893.6666666666667,4.096923076923076
1893.75,4.077692307692307
1893.8333333333333,4.058461538461538
1893.9166666666667,4.039230769230769
1894.0,4.02
1894.0,3.9938461538461536
1894.0833333333333,3.967692307692307
1894.1666666666667,3.941538461538461
1894.25,3.9153846153846152
1894.3333333333333,3.8892307692307693
1894.4166666666667,3.863076923076923
1894.5,3.836923076923077
1894.5833333333333,3.810769230769231
1894.6666666666667,3.7846153846153845
1894.75,3.7584615384615385
1894.8333333333333,3.7323076923076925
1894.9166666666667,3.706153846153846
1895.0,3.68
1895.0,3.653571428571429
1895.0833333333333,3.6271428571428572
1895.1666666666667,3.600714285714286
1895.25,3.5742857142857143
1895.3333333333333,3.547857142857143
1895.4166666666667,3.5214285714285714
1895.5,3.495
1895.5833333333333,3.468571428571429
1895.6666666666667,3.442142857142857
1895.75,3.415714285714286
1895.8333333333333,3.3892857142857142
1895.9166666666667,3.362857142857143
1896.0,3.3364285714285713
1896.0,3.31
1896.0833333333333,3.3984615384615386
1896.1666666666667,3.486923076923077
1896.25,3.5753846153846154
1896.3333333333333,3.663846153846154
1896.4166666666667,3.752307692307692
1896.5,3.8407692307692307
1896.5833333333333,3.9292307692307693
1896.6666666666667,4.0176923076923075
1896.75,4.1061538461538465
1896.8333333333333,4.194615384615385
1896.9166666666667,4.283076923076923
1897.0,4.371538461538462
1897.0,4.46
1897.0833333333333,4.481538461538461
1897.1666666666667,4.503076923076923
1897.25,4.524615384615385
1897.3333333333333,4.546153846153846
1897.4166666666667,4.567692307692308
1897.5,4.5892307692307694
1897.5833333333333,4.610769230769231
1897.6666666666667,4.632307692307692
1897.75,4.653846153846154
1897.8333333333333,4.6753846153846155
1897.9166666666667,4.696923076923077
1898.0,4.718461538461539
1898.0,4.74
1898.0833333333333,4.729166666666667
1898.1666666666667,4.718333333333334
1898.25,4.7075000000000005
1898.3333333333333,4.696666666666667
1898.4166666666667,4.685833333333334
1898.5,4.675000000000001
1898.5833333333333,4.664166666666667
1898.6666666666667,4.653333333333333
1898.75,4.6425
1898.8333333333333,4.631666666666667
1898.9166666666667,4.620833333333334
1899.0,4.61
1899.0,4.601538461538462
1899.0833333333333,4.593076923076923
1899.1666666666667,4.584615384615385
1899.25,4.576153846153846
1899.3333333333333,4.567692307692308
1899.4166666666667,4.559230769230769
1899.5,4.550769230769231
1899.5833333333333,4.542307692307692
1899.6666666666667,4.533846153846154
1899.75,4.525384615384615
1899.8333333333333,4.516923076923077
1899.9166666666667,4.508461538461538
1900.0,4.5
1900.0,4.421428571428572
1900.0833333333333,4.3428571428571425
1900.1666666666667,4.264285714285714
1900.25,4.185714285714286
1900.3333333333333,4.107142857142857
1900.4166666666667,4.0285714285714285
1900.5,3.95
1900.5833333333333,3.8714285714285714
1900.6666666666667,3.7928571428571427
1900.75,3.7142857142857144
1900.8333333333333,3.6357142857142857
1900.9166666666667,3.557142857142857
1901.0,3.4785714285714286
1901.0,3.4
1901.0833333333333,3.4338461538461535
1901.1666666666667,3.4676923076923076
1901.25,3.5015384615384613
1901.3333333333333,3.5353846153846153
1901.4166666666667,3.569230769230769
1901.5,3.603076923076923
1901.5833333333333,3.6369230769230767
1901.6666666666667,3.670769230769231
1901.75,3.7046153846153844
1901.8333333333333,3.7384615384615385
1901.9166666666667,3.772307692307692
1902.0,3.806153846153846
1902.0,3.84
1902.0833333333333,3.8449999999999998
1902.1666666666667,3.8499999999999996
1902.25,3.855
1902.3333333333333,3.86
1902.4166666666667,3.8649999999999998
1902.5,3.87
1902.5833333333333,3.875
1902.6666666666667,3.88
1902.75,3.885
1902.8333333333333,3.8899999999999997
1902.9166666666667,3.895
1903.0,3.9
1903.0,3.9485714285714284
1903.0833333333333,3.997142857142857
1903.1666666666667,4.045714285714285
1903.25,4.094285714285714
1903.3333333333333,4.142857142857143
1903.4166666666667,4.191428571428571
1903.5,4.24
1903.5833333333333,4.288571428571428
1903.6666666666667,4.337142857142857
1903.75,4.385714285714286
1903.8333333333333,4.434285714285714
1903.9166666666667,4.482857142857143
1904.0,4.531428571428571
1904.0,4.58
1904.0833333333333,4.495833333333334
1904.1666666666667,4.411666666666667
1904.25,4.3275
1904.3333333333333,4.243333333333333
1904.4166666666667,4.159166666666667
1904.5,4.075
1904.5833333333333,3.9908333333333332
1904.6666666666667,3.9066666666666667
1904.75,3.8225
1904.8333333333333,3.7383333333333333
1904.9166666666667,3.654166666666667
1905.0,3.57
1905.0,3.5935714285714284
1905.0833333333333,3.617142857142857
1905.1666666666667,3.6407142857142856
1905.25,3.664285714285714
1905.3333333333333,3.6878571428571427
1905.4166666666667,3.7114285714285713
1905.5,3.735
1905.5833333333333,3.7585714285714285
1905.6666666666667,3.782142857142857
1905.75,3.8057142857142856
1905.8333333333333,3.829285714285714
1905.9166666666667,3.8528571428571428
1906.0,3.8764285714285713
1906.0,3.9
1906.0833333333333,3.9008333333333334
1906.1666666666667,3.9016666666666664
1906.25,3.9025
1906.3333333333333,3.9033333333333333
1906.4166666666667,3.904166666666667
1906.5,3.9050000000000002
1906.5833333333333,3.9058333333333333
1906.6666666666667,3.9066666666666667
1906.75,3.9075
1906.8333333333333,3.908333333333333
1906.9166666666667,3.9091666666666667
1907.0,3.91
1907.0,3.8992307692307695
1907.0833333333333,3.8884615384615384
1907.1666666666667,3.8776923076923078
1907.25,3.866923076923077
1907.3333333333333,3.856153846153846
1907.4166666666667,3.8453846153846154
1907.5,3.8346153846153848
1907.5833333333333,3.823846153846154
1907.6666666666667,3.813076923076923
1907.75,3.8023076923076924
1907.8333333333333,3.7915384615384617
1907.9166666666667,3.7807692307692307
1908.0,3.77
1908.0,3.726153846153846
1908.0833333333333,3.6823076923076923
1908.1666666666667,3.6384615384615384
1908.25,3.5946153846153845
1908.3333333333333,3.5507692307692307
1908.4166666666667,3.5069230769230773
1908.5,3.4630769230769234
1908.5833333333333,3.4192307692307695
1908.6666666666667,3.3753846153846156
1908.75,3.331538461538462
1908.8333333333333,3.287692307692308
1908.9166666666667,3.243846153846154
1909.0,3.2
1909.0,3.2369230769230772
1909.0833333333333,3.273846153846154
1909.1666666666667,3.310769230769231
1909.25,3.347692307692308
1909.3333333333333,3.3846153846153846
1909.4166666666667,3.4215384615384616
1909.5,3.4584615384615387
1909.5833333333333,3.4953846153846158
1909.6666666666667,3.5323076923076924
1909.75,3.5692307692307694
1909.8333333333333,3.6061538461538465
1909.9166666666667,3.643076923076923
1910.0,3.68
1910.0,3.769230769230769
1910.0833333333333,3.8584615384615386
1910.1666666666667,3.9476923076923076
1910.25,4.036923076923077
1910.3333333333333,4.126153846153846
1910.4166666666667,4.2153846153846155
1910.5,4.304615384615385
1910.5833333333333,4.3938461538461535
1910.6666666666667,4.483076923076923
1910.75,4.572307692307692
1910.8333333333333,4.661538461538462
1910.9166666666667,4.75076923076923
1911.0,4.84
1911.0,4.7628571428571425
1911.0833333333333,4.685714285714286
1911.1666666666667,4.6085714285714285
1911.25,4.531428571428571
1911.3333333333333,4.454285714285714
1911.4166666666667,4.377142857142857
1911.5,4.3
1911.5833333333333,4.222857142857142
1911.6666666666667,4.145714285714286
1911.75,4.0685714285714285
1911.8333333333333,3.991428571428571
1911.9166666666667,3.914285714285714
1912.0,3.837142857142857
1912.0,3.76
1912.0833333333333,3.805833333333333
1912.1666666666667,3.8516666666666666
1912.25,3.8975
1912.3333333333333,3.943333333333333
1912.4166666666667,3.9891666666666663
1912.5,4.035
1912.5833333333333,4.080833333333333
1912.6666666666667,4.126666666666666
1912.75,4.172499999999999
1912.8333333333333,4.218333333333333
1912.9166666666667,4.264166666666666
1913.0,4.31
1913.0,4.281538461538461
1913.0833333333333,4.2530769230769225
1913.1666666666667,4.224615384615384
1913.25,4.1961538461538455
1913.3333333333333,4.167692307692308
1913.4166666666667,4.139230769230769
1913.5,4.110769230769231
1913.5833333333333,4.082307692307692
1913.6666666666667,4.053846153846154
1913.75,4.025384615384615
1913.8333333333333,3.996923076923077
1913.9166666666667,3.9684615384615385
1914.0,3.94
1914.0,3.927142857142857
1914.0833333333333,3.914285714285714
1914.1666666666667,3.9014285714285712
1914.25,3.8885714285714283
1914.3333333333333,3.8757142857142854
1914.4166666666667,3.8628571428571425
1914.5,3.8499999999999996
1914.5833333333333,3.837142857142857
1914.6666666666667,3.8242857142857143
1914.75,3.8114285714285714
1914.8333333333333,3.7985714285714285
1914.9166666666667,3.7857142857142856
1915.0,3.7728571428571427
1915.0,3.76
1915.0833333333333,3.790833333333333
1915.1666666666667,3.8216666666666663
1915.25,3.8525
1915.3333333333333,3.8833333333333333
1915.4166666666667,3.9141666666666666
1915.5,3.945
1915.5833333333333,3.975833333333333
1915.6666666666667,4.006666666666667
1915.75,4.0375
1915.8333333333333,4.068333333333333
1915.9166666666667,4.099166666666666
1916.0,4.13
1916.0,4.070714285714286
1916.0833333333333,4.011428571428572
1916.1666666666667,3.952142857142857
1916.25,3.892857142857143
1916.3333333333333,3.8335714285714286
1916.4166666666667,3.774285714285714
1916.5,3.715
1916.5833333333333,3.6557142857142857
1916.6666666666667,3.5964285714285715
1916.75,3.537142857142857
1916.8333333333333,3.4778571428571428
1916.9166666666667,3.418571428571428
1917.0,3.359285714285714
1917.0,3.3
1917.0833333333333,3.3858333333333333
1917.1666666666667,3.4716666666666667
1917.25,3.5575
1917.3333333333333,3.643333333333333
1917.4166666666667,3.7291666666666665
1917.5,3.815
1917.5833333333333,3.9008333333333334
1917.6666666666667,3.986666666666667
1917.75,4.0725
1917.8333333333333,4.158333333333333
1917.9166666666667,4.244166666666667
1918.0,4.33
1918.0,4.260714285714286
1918.0833333333333,4.191428571428571
1918.1666666666667,4.122142857142857
1918.25,4.0528571428571425
1918.3333333333333,3.9835714285714285
1918.4166666666667,3.914285714285714
1918.5,3.8449999999999998
1918.5833333333333,3.775714285714286
1918.6666666666667,3.7064285714285714
1918.75,3.637142857142857
1918.8333333333333,3.567857142857143
1918.9166666666667,3.498571428571428
1919.0,3.4292857142857143
1919.0,3.36
1919.0833333333333,3.4907692307692306
1919.1666666666667,3.6215384615384614
1919.25,3.752307692307692
1919.3333333333333,3.883076923076923
1919.4166666666667,4.013846153846154
1919.5,4.144615384615385
1919.5833333333333,4.275384615384615
1919.6666666666667,4.406153846153845
1919.75,4.536923076923077
1919.8333333333333,4.667692307692308
1919.9166666666667,4.798461538461538
1920.0,4.929230769230768
1920.0,5.06
1920.0833333333333,5.074166666666667
1920.1666666666667,5.088333333333333
1920.25,5.1025
1920.3333333333333,5.116666666666666
1920.4166666666667,5.130833333333333
1920.5,5.145
1920.5833333333333,5.159166666666667
1920.6666666666667,5.173333333333334
1920.75,5.1875
1920.8333333333333,5.201666666666667
1920.9166666666667,5.215833333333333
1921.0,5.23
1921.0,5.111538461538462
1921.0833333333333,4.993076923076924
1921.1666666666667,4.874615384615385
1921.25,4.756153846153847
1921.3333333333333,4.6376923076923084
1921.4166666666667,4.519230769230769
1921.5,4.400769230769231
1921.5833333333333,4.282307692307692
1921.6666666666667,4.163846153846154
1921.75,4.045384615384616
1921.8333333333333,3.926923076923077
1921.9166666666667,3.808461538461539
1922.0,3.69
1922.0,3.7414285714285715
1922.0833333333333,3.7928571428571427
1922.1666666666667,3.8442857142857143
1922.25,3.895714285714286
1922.3333333333333,3.947142857142857
1922.4166666666667,3.9985714285714287
1922.5,4.05
1922.5833333333333,4.101428571428571
1922.6666666666667,4.152857142857143
1922.75,4.204285714285715
1922.8333333333333,4.255714285714285
1922.9166666666667,4.307142857142857
1923.0,4.3585714285714285
1923.0,4.41
1923.0833333333333,4.381666666666667
1923.1666666666667,4.3533333333333335
1923.25,4.325
1923.3333333333333,4.296666666666667
1923.4166666666667,4.2683333333333335
1923.5,4.24
1923.5833333333333,4.211666666666667
1923.6666666666667,4.183333333333334
1923.75,4.155
1923.8333333333333,4.126666666666667
1923.9166666666667,4.098333333333334
1924.0,4.07
1924.0,4.067142857142858
1924.0833333333333,4.064285714285715
1924.1666666666667,4.061428571428571
1924.25,4.058571428571429
1924.3333333333333,4.055714285714286
1924.4166666666667,4.052857142857143
1924.5,4.050000000000001
1924.5833333333333,4.047142857142857
1924.6666666666667,4.0442857142857145
1924.75,4.041428571428572
1924.8333333333333,4.038571428571429
1924.9166666666667,4.035714285714286
1925.0,4.032857142857143
1925.0,4.03
1925.0833333333333,4.089166666666667
1925.1666666666667,4.148333333333333
1925.25,4.2075000000000005
1925.3333333333333,4.266666666666667
1925.4166666666667,4.325833333333334
1925.5,4.385
1925.5833333333333,4.444166666666667
1925.6666666666667,4.503333333333334
1925.75,4.5625
1925.8333333333333,4.621666666666667
1925.9166666666667,4.680833333333334
1926.0,4.74
1926.0,4.723571428571429
1926.0833333333333,4.707142857142857
1926.1666666666667,4.690714285714286
1926.25,4.674285714285714
1926.3333333333333,4.657857142857143
1926.4166666666667,4.6414285714285715
1926.5,4.625
1926.5833333333333,4.6085714285714285
1926.6666666666667,4.592142857142857
1926.75,4.575714285714286
1926.8333333333333,4.559285714285714
1926.9166666666667,4.542857142857143
1927.0,4.526428571428571
1927.0,4.51
1927.0833333333333,4.539166666666667
1927.1666666666667,4.568333333333333
1927.25,4.5975
1927.3333333333333,4.626666666666667
1927.4166666666667,4.655833333333334
1927.5,4.6850000000000005
1927.5833333333333,4.714166666666666
1927.6666666666667,4.743333333333333
1927.75,4.7725
1927.8333333333333,4.801666666666667
1927.9166666666667,4.8308333333333335
1928.0,4.86
1928.0,4.8064285714285715
1928.0833333333333,4.752857142857144
1928.1666666666667,4.699285714285715
1928.25,4.645714285714286
1928.3333333333333,4.592142857142857
1928.4166666666667,4.538571428571429
1928.5,4.485
1928.5833333333333,4.4314285714285715
1928.6666666666667,4.377857142857144
1928.75,4.324285714285715
1928.8333333333333,4.270714285714286
1928.9166666666667,4.217142857142857
1929.0,4.163571428571429
1929.0,4.11
1929.0833333333333,4.176666666666667
1929.1666666666667,4.243333333333334
1929.25,4.3100000000000005
1929.3333333333333,4.376666666666667
1929.4166666666667,4.443333333333333
1929.5,4.51
1929.5833333333333,4.576666666666667
1929.6666666666667,4.6433333333333335
1929.75,4.71
1929.8333333333333,4.776666666666667
1929.9166666666667,4.843333333333334
1930.0,4.91
1930.0,4.816923076923077
1930.0833333333333,4.723846153846154
1930.1666666666667,4.630769230769231
1930.25,4.537692307692308
1930.3333333333333,4.444615384615385
1930.4166666666667,4.351538461538461
1930.5,4.258461538461539
1930.5833333333333,4.165384615384616
1930.6666666666667,4.072307692307692
1930.75,3.9792307692307696
1930.8333333333333,3.8861538461538463
1930.9166666666667,3.7930769230769235
1931.0,3.7
1931.0,3.743846153846154
1931.0833333333333,3.787692307692308
1931.1666666666667,3.831538461538462
1931.25,3.875384615384615
1931.3333333333333,3.919230769230769
1931.4166666666667,3.963076923076923
1931.5,4.006923076923076
1931.5833333333333,4.05076923076923
1931.6666666666667,4.094615384615384
1931.75,4.138461538461538
1931.8333333333333,4.182307692307692
1931.9166666666667,4.226153846153846
1932.0,4.27
1932.0,4.238571428571428
1932.0833333333333,4.207142857142856
1932.1666666666667,4.175714285714285
1932.25,4.144285714285714
1932.3333333333333,4.112857142857143
1932.4166666666667,4.081428571428571
1932.5,4.05
1932.5833333333333,4.018571428571429
1932.6666666666667,3.987142857142857
1932.75,3.9557142857142855
1932.8333333333333,3.9242857142857144
1932.9166666666667,3.892857142857143
1933.0,3.861428571428571
1933.0,3.83
1933.0833333333333,3.93
1933.1666666666667,4.03
1933.25,4.13
1933.3333333333333,4.23
1933.4166666666667,4.33
1933.5,4.43
1933.5833333333333,4.53
1933.6666666666667,4.63
1933.75,4.73
1933.8333333333333,4.83
1933.9166666666667,4.93
1934.0,5.03
1934.0,5.13
1934.0833333333333,5.0375
1934.1666666666667,4.945
1934.25,4.8525
1934.3333333333333,4.76
1934.4166666666667,4.6674999999999995
1934.5,4.574999999999999
1934.5833333333333,4.4825
1934.6666666666667,4.39
1934.75,4.297499999999999
1934.8333333333333,4.205
1934.9166666666667,4.1125
1935.0,4.02
1935.0,4.048461538461538
1935.0833333333333,4.076923076923077
1935.1666666666667,4.105384615384615
1935.25,4.133846153846154
1935.3333333333333,4.162307692307692
1935.4166666666667,4.190769230769231
1935.5,4.2192307692307685
1935.5833333333333,4.247692307692307
1935.6666666666667,4.2761538461538455
1935.75,4.304615384615384
1935.8333333333333,4.333076923076923
1935.9166666666667,4.361538461538461
1936.0,4.39
1936.0,4.403846153846153
1936.0833333333333,4.417692307692308
1936.1666666666667,4.431538461538461
1936.25,4.445384615384615
1936.3333333333333,4.4592307692307696
1936.4166666666667,4.473076923076923
1936.5,4.486923076923077
1936.5833333333333,4.50076923076923
1936.6666666666667,4.514615384615385
1936.75,4.5284615384615385
1936.8333333333333,4.542307692307692
